id,a,b,c,d,e,f,g,h,sex,age,region,l,job_title,education,marriage,children,property,r,employment_status,t,u,v,w,x
35261,0.131975,0.0754142857142857,13.92,263.98,0.65995,0.3771142857142857,5,0.0,Woman,46.833333333333336,a,24,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
45594,0.1956,0.1187571428571428,87.46,1662.53,1.9559176470588235,1.1875214285714286,10,0.0,Man,44.75,f,182,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,No,Yes,Yes
55494,0.1158,0.1158,160.8,538.2,1.1960000000000002,1.1960000000000002,13,1.99,Woman,38.41666666666666,g,144,NE employee,Secondary education (plus special education),Single/unmarried,1 One,property,No,No couple,Yes,Yes,No,No,No
61465,0.1142499999999999,0.0799749999999999,159.98,479.92,0.3428,0.23996,3,0.0,Man,38.41666666666666,e,180,NE employee,Higher education (one or more),Married,1 One,property,Yes,Works,Yes,Yes,No,Yes,No
318,0.1527166666666666,0.1527166666666666,0.0,899.9,1.4998333333333334,1.4998333333333334,13,2.49,Man,42.16666666666666,g,48,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,No,No,No,No
29540,0.2133555555555555,0.2133555555555555,239.96,960.03,2.1334,2.1334,10,0.0,Woman,37.583333333333336,c,112,NE employee,Secondary education (plus special education),Divorced/widow,1 One,property,No,No couple,Yes,Yes,Yes,Yes,Yes
5655,0.0825,0.038076923076923,79.12,123.78,0.4126,0.1904307692307692,5,0.0,Woman,60.333333333333336,b,36,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,No,No,No,No
2819,0.1697,0.08485,0.0,999.9,1.6665,0.8332499999999999,13,2.49,Woman,52.333333333333336,e,36,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
54427,0.10058,0.10058,163.14,652.86,1.30572,1.30572,13,0.01,Man,37.66666666666666,b,189,NE employee,Secondary education (plus special education),Married,3 Three,otherwise,No,Unemployed,Yes,Yes,No,Yes,No
68321,0.1055111111111111,0.1055111111111111,7.49,142.51,0.3166888888888888,0.3166888888888888,3,0.0,Man,54.41666666666666,c,84,NE employee,Secondary education (plus special education),Divorced/widow,1 One,property,No,No couple,Yes,Yes,No,No,No
12800,0.591962962962963,0.2219861111111111,199.82,799.18,2.959925925925926,1.109972222222222,5,0.0,Man,27.58333333333333,c,4,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,No,No,No
30480,0.1900090909090909,0.1161166666666666,109.96,2090.03,1.900027272727273,1.161127777777778,10,0.0,Man,45.75,b,300,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,No,No,No,Yes
41419,0.2867714285714285,0.2867714285714285,31.71,602.29,0.8604142857142857,0.8604142857142857,3,0.0,Man,26.916666666666668,d,60,Head/Deputy head (organiz.),Higher education (one or more),Married,1 One,property,No,Unemployed,Yes,Yes,No,No,Yes
34722,0.0263833333333333,0.0263833333333333,19.82,79.18,0.1319666666666666,0.1319666666666666,5,0.0,Man,28.08333333333333,d,12,NE employee,Higher education (one or more),Married,1 One,otherwise,Yes,Unemployed,Yes,Yes,No,No,No
51556,0.2270499999999999,0.2270499999999999,136.24,408.76,0.6812666666666667,0.6812666666666667,3,0.0,Man,30.08333333333333,a,96,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
49543,0.04022,0.0167583333333333,64.32,100.58,0.20116,0.0838166666666666,5,0.0,Woman,29.916666666666668,a,120,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
88343,0.0511647058823529,0.0414190476190476,49.85,449.15,0.5284117647058824,0.4277619047619047,13,1.99,Man,56.833333333333336,a,144,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,No,Yes
26538,0.03602,0.0163727272727272,44.96,180.03,0.36006,0.1636636363636363,10,0.0,Woman,39.083333333333336,c,36,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
3311,0.1411666666666666,0.1411666666666666,104.03,415.87,1.3862333333333334,1.3862333333333334,13,2.49,Woman,35.666666666666664,a,12,Head/Deputy head (organiz.),Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,No,No,No,No
6968,0.1199761904761904,0.0629875,63.02,251.98,0.5999523809523809,0.314975,5,0.0,Woman,50.41666666666666,f,24,NE employee,Higher education (one or more),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,No,No
52587,0.03465,0.0197999999999999,15.87,143.13,0.357825,0.2044714285714285,13,1.99,Woman,27.166666666666668,c,60,Head/Deputy head (division),Secondary education (plus special education),Married,1 One,property,No,Works,No,Yes,No,No,No
56873,0.0812166666666666,0.0812166666666666,121.77,487.23,0.81205,0.81205,10,0.0,Woman,44.083333333333336,g,300,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,Yes,No,No
36609,0.112375,0.0499444444444444,44.98,134.92,0.3373,0.1499111111111111,3,0.0,Woman,46.833333333333336,d,36,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
37269,0.0801375,0.04006875,16.87,320.58,0.400725,0.2003625,5,0.0,Woman,46.91666666666666,b,252,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,No,Yes
87571,0.04052,0.0300148148148148,46.53,418.47,0.41847,0.3099777777777778,13,1.99,Man,29.666666666666668,e,36,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,No,Yes
60560,0.0686374999999999,0.0686374999999999,350.96,549.03,0.6862874999999999,0.6862874999999999,10,0.0,Man,28.83333333333333,b,96,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,No,No,No,No
39731,0.3278,0.3278,114.74,344.26,0.9836,0.9836,3,0.0,Woman,34.25,c,144,Head/Deputy head (division),Secondary education (plus special education),Single/unmarried,1 One,property,No,No couple,Yes,Yes,No,No,No
75366,0.6333000000000001,0.2111,50.01,949.98,3.1666,1.0555333333333334,5,0.0,Woman,40.75,f,120,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
59499,0.6025428571428572,0.6025428571428572,66.59,1265.41,1.807728571428572,1.807728571428572,3,0.0,Woman,59.16666666666666,e,120,NE employee,Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,Yes,Yes
21477,0.6529333333333334,0.2448499999999999,51.57,979.43,3.2647666666666666,1.2242875,5,0.0,Woman,51.41666666666666,g,18,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
80842,0.0983624999999999,0.0983624999999999,20.72,393.48,0.49185,0.49185,5,0.0,Woman,43.25,d,204,NE employee,Secondary education (plus special education),Divorced/widow,1 One,otherwise,No,No couple,Yes,Yes,No,Yes,Yes
66624,0.2399857142857143,0.2399857142857143,210.01,839.98,1.199971428571429,1.199971428571429,5,0.0,Man,27.33333333333333,e,36,NE employee,Higher education (one or more),Married,1 One,otherwise,Yes,Unemployed,Yes,Yes,No,No,No
10444,0.0564666666666666,0.021175,0.0,175.0,0.5833333333333334,0.21875,13,1.99,Woman,35.833333333333336,b,18,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,No,No,No,No
22024,0.0399333333333333,0.0399333333333333,17.97,71.93,0.1598444444444444,0.1598444444444444,4,0.0,Man,24.666666666666668,g,16,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,No
62678,0.157475,0.157475,9.96,189.04,0.4725999999999999,0.4725999999999999,3,0.0,Woman,26.58333333333333,g,6,Enterpreneur,Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,No
34010,0.4242571428571429,0.4242571428571429,23.46,445.54,1.2729714285714286,1.2729714285714286,3,0.0,Woman,59.41666666666666,f,24,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
32415,0.050825,0.0277227272727272,195.01,304.98,0.25415,0.1386272727272727,5,0.0,Man,37.91666666666666,f,204,Head/Deputy head (division),Higher education (one or more),Married,1 One,property,No,Works,No,Yes,No,Yes,No
82869,0.4740999999999999,0.4740999999999999,142.24,426.76,1.4225333333333332,1.4225333333333332,3,0.0,Man,24.666666666666668,f,36,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,No,Yes,No,No,Yes
53531,0.1116612903225806,0.1116612903225806,0.0,715.0,1.153225806451613,1.153225806451613,13,1.99,Man,25.916666666666668,a,30,NE employee,Secondary education (plus special education),Married,1 One,property,No,Unemployed,No,Yes,No,No,Yes
16854,0.8454,0.2415428571428571,26.69,507.31,2.53655,0.7247285714285714,3,0.0,Woman,53.66666666666666,c,273,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,Yes
6679,0.1567692307692307,0.0727857142857142,21.47,407.53,1.5674230769230768,0.7277321428571428,10,0.0,Woman,53.91666666666666,c,36,Pensioner,Higher education (one or more),Married,0 Zero,property,No,Pensioner,Yes,No,No,No,No
3114,0.0621818181818181,0.0096338028169014,83.98,335.92,0.6107636363636364,0.094625352112676,13,2.49,Man,40.0,g,36,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,No,No
20804,0.4860232558139535,0.2111010101010101,55.01,1044.98,2.430186046511628,1.0555353535353535,5,0.0,Woman,35.333333333333336,g,8,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,No,No,Yes,No
54309,0.0984125,0.0984125,257.52,772.46,0.965575,0.965575,13,2.5,Man,32.666666666666664,c,24,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,No
53090,0.0111111111111111,0.0076923076923076,10.4,199.6,0.2217777777777777,0.1535384615384615,20,0.01,Woman,40.5,d,75,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
48656,0.0663866666666666,0.04979,52.2,993.8,1.3250666666666666,0.9938,20,0.01,Man,59.583333333333336,g,204,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,Yes,Yes
41669,0.0283166666666666,0.0199882352941176,21.22,84.98,0.1416333333333333,0.0999764705882353,5,0.0,Man,34.333333333333336,f,168,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,No,Yes,No
41841,0.2374736842105263,0.0764745762711864,11.86,225.63,1.1875263157894738,0.3824237288135593,5,0.0,Woman,56.083333333333336,f,12,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
87337,0.01764,0.01764,43.9,176.0,0.352,0.352,20,0.01,Man,29.0,a,96,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,otherwise,No,No couple,Yes,Yes,No,No,Yes
60331,0.18996,0.18996,14.99,285.01,0.57002,0.57002,3,0.0,Man,25.58333333333333,c,60,NE employee,Secondary education (plus special education),Married,1 One,property,No,Unemployed,Yes,Yes,No,No,Yes
27992,0.0454714285714285,0.0454714285714285,39.82,159.18,0.2274,0.2274,5,0.0,Man,28.916666666666668,e,50,NE employee,Higher education (one or more),Married,1 One,otherwise,Yes,Unemployed,Yes,Yes,No,Yes,No
20892,0.0644571428571428,0.0304864864864864,11.86,225.63,0.3223285714285714,0.1524527027027027,5,0.0,Woman,58.75,a,42,Pensioner,Higher education (one or more),Married,0 Zero,property,No,Pensioner,Yes,Yes,Yes,No,Yes
43769,0.056225,0.056225,44.99,135.01,0.1687624999999999,0.1687624999999999,3,0.0,Man,34.333333333333336,g,144,NE employee,Secondary education (plus special education),Single/unmarried,1 One,property,No,No couple,Yes,Yes,No,No,No
9799,0.0803,0.0365,50.22,200.78,0.40156,0.1825272727272727,5,0.0,Woman,28.916666666666668,c,3,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
55368,0.1205499999999999,0.0516642857142857,0.0,747.0,1.245,0.5335714285714286,13,1.99,Woman,47.91666666666666,g,240,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,Yes,Yes
72559,0.0981860465116279,0.0981860465116279,108.98,436.02,1.014,1.014,13,1.99,Woman,24.166666666666668,c,17,NE employee,Higher education (one or more),Single/unmarried,0 Zero,otherwise,No,No couple,No,Yes,No,No,No
35535,0.10965,0.0731,75.49,679.51,1.1325166666666666,0.7550111111111111,13,1.99,Man,44.66666666666666,e,76,Enterpreneur,Secondary education (plus special education),Married,2 Two,property,Yes,Works,Yes,Yes,No,Yes,Yes
18137,0.10942,0.0497363636363636,14.42,273.58,0.54716,0.2487090909090909,5,0.0,Man,33.75,c,48,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,No,Yes,No,Yes,No
14065,0.0415625,0.0415625,66.49,199.51,0.2493874999999999,0.2493874999999999,6,0.0,Man,36.25,b,60,NE employee,Secondary education (plus special education),Divorced/widow,3 Three,otherwise,Yes,No couple,Yes,Yes,No,Yes,Yes
17253,0.11965,0.0897375,18.92,358.98,0.5983,0.448725,5,0.0,Man,40.583333333333336,f,240,NE employee,Secondary education (plus special education),Married,2 Two,otherwise,No,Works,Yes,Yes,No,No,No
15338,0.1611777777777777,0.0659363636363636,0.0,749.0,1.6644444444444444,0.6809090909090909,13,1.99,Woman,40.75,b,240,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,No,Yes,No
58899,0.0888666666666666,0.0363545454545454,50.01,199.98,0.4443999999999999,0.1818,5,0.0,Woman,27.166666666666668,g,82,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
12188,0.0529875,0.02826,53.02,211.98,0.2649749999999999,0.14132,5,0.0,Man,59.0,c,120,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,No,Yes,No,No
30564,0.0693,0.0259875,26.01,103.98,0.3466,0.129975,5,0.0,Man,32.333333333333336,f,24,NE employee,Secondary education (plus special education),Cohabitation,2 Two,otherwise,No,No couple,No,Yes,No,Yes,No
68669,0.1629733333333333,0.097784,122.24,366.76,0.4890133333333333,0.293408,3,0.0,Man,36.0,e,29,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
24469,0.1902094717668488,0.0373079671311182,11.02,208.88,0.951183970856102,0.1865666309396213,5,0.0,Woman,58.16666666666666,d,41,Pensioner,Secondary education (plus special education),Married,0 Zero,property,Yes,Pensioner,Yes,Yes,No,Yes,No
11898,0.2078249999999999,0.1187571428571428,87.46,1662.53,2.0781625,1.1875214285714286,10,0.0,Man,50.083333333333336,e,12,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,Yes,No
3904,0.5754782608695653,0.1423225806451613,0.0,1299.9,5.651739130434783,1.3977419354838712,13,2.49,Woman,43.083333333333336,d,228,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,No,Yes,No
43831,0.0654416666666666,0.039265,82.5,1567.4,1.3061666666666667,0.7837000000000001,20,0.01,Woman,30.25,e,60,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,Yes
58944,0.0415846153846153,0.0174387096774193,33.82,135.18,0.2079692307692307,0.0872129032258064,5,0.0,Woman,51.583333333333336,c,180,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
78193,0.0304444444444444,0.0161176470588235,14.47,273.4,0.6075555555555555,0.3216470588235294,20,0.01,Man,31.33333333333333,c,100,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,Yes,Yes
7124,0.229725,0.1021,0.0,949.0,2.3725,1.0544444444444443,13,1.99,Man,48.333333333333336,d,96,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,Yes,No
41495,0.036825,0.036825,16.9,152.1,0.38025,0.38025,13,1.99,Woman,26.83333333333333,g,5,Head/Deputy head (organiz.),Higher education (one or more),Single/unmarried,1 One,property,No,No couple,Yes,Yes,No,No,No
80314,0.1914624999999999,0.0988193548387096,40.32,765.88,0.95735,0.494116129032258,5,0.0,Man,47.25,e,190,Head/Deputy head (division),Secondary education (plus special education),Married,0 Zero,property,Yes,Works,No,Yes,No,Yes,Yes
58345,0.2396599999999999,0.2396599999999999,149.82,599.18,1.19836,1.19836,5,0.0,Man,21.58333333333333,e,36,NE employee,Secondary education (plus special education),Married,1 One,otherwise,No,Unemployed,No,Yes,No,No,No
37106,0.0604,0.0402666666666666,124.73,374.27,0.6237833333333334,0.4158555555555555,13,1.99,Woman,31.08333333333333,e,120,NE employee,Secondary education (plus special education),Married,1 One,otherwise,No,Works,Yes,Yes,No,No,Yes
22423,0.35628125,0.35628125,59.96,1140.03,3.56259375,3.56259375,10,0.0,Woman,38.41666666666666,e,48,NE employee,Secondary education (plus special education),Married,1 One,property,No,Unemployed,Yes,No,Yes,No,No
20907,0.0962666666666666,0.0509647058823529,140.62,562.38,1.2497333333333334,0.6616235294117647,13,0.01,Man,41.91666666666666,d,3,NE employee,Secondary education (plus special education),Married,2 Two,property,Yes,Works,No,Yes,No,Yes,No
9581,0.12371,0.1075739130434782,82.49,247.51,0.2475099999999999,0.2152260869565217,2,0.0,Man,43.25,d,95,Enterpreneur,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,Yes,Yes,No
88857,0.1045083333333333,0.0864896551724137,65.97,1254.03,1.045025,0.8648482758620689,10,0.0,Man,38.75,b,168,Head/Deputy head (organiz.),Higher education (one or more),Married,2 Two,property,No,Works,Yes,No,No,No,Yes
